conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,normalized_text,normalized_text_tokens,normalized_text_tokens_no_stopwords,indobert_encoded,sentiment,sentiment_score
1959513032926580977,Sun Aug 24 07:08:07 +0000 2025,0,wts ready tiket promo voucher nonton bioskop cinepolis b1g1 bigi 15k/kode demon slayer the shadow s edge labinak the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie nobody 2 https://t.co/wW3hvpLcD0 #zonauang,1959513032926580977,,,in,,0,0,0,https://x.com/undefined/status/1959513032926580977,1691671216262918144,,wts ready tiket promo voucher nonton bioskop cinepolis bg bigi kkode demon slayer the shadow s edge labinak the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie nobody,wts ready tiket promo voucher nonton bioskop cinepolis bg bigi kkode demon slayer the shadow s edge labinak the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie nobody,"['wts', 'ready', 'tiket', 'promo', 'voucher', 'nonton', 'bioskop', 'cinepolis', 'bg', 'bigi', 'kkode', 'demon', 'slayer', 'the', 'shadow', 's', 'edge', 'labinak', 'the', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'my', 'daughter', 'is', 'a', 'zombie', 'nobody']","['wts', 'ready', 'tiket', 'promo', 'voucher', 'nonton', 'bioskop', 'cinepolis', 'bg', 'bigi', 'kkode', 'demon', 'slayer', 'shadow', 'edge', 'labinak', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'daughter', 'zombie', 'nobody']","[2, 100, 3986, 12724, 1761, 4525, 9873, 5888, 11534, 13397, 149, 3497, 5435, 8621, 30356, 7819, 791, 10553, 30355, 2130, 138, 7, 1002, 28056, 10, 21418, 2590, 772, 30361, 1002, 8077, 9918, 30373, 19900, 770, 203, 2493, 4888, 36, 796, 1375, 1851, 11117, 304, 2161, 4551, 2387, 98, 890, 1219, 3717, 26458, 6019, 7, 374, 253, 22144, 18594, 12442, 3]",neutral,0.9912200570106506
1959507311015436695,Sun Aug 24 06:45:23 +0000 2025,0,wts ready tiket voucher bioskop cinepolis b1g1 bigi bogo 15k/kode demon slayer the shadow s edge labinak the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie nobody 2 https://t.co/wW3hvpLKsy #zonauang,1959507311015436695,,,in,,0,0,0,https://x.com/undefined/status/1959507311015436695,1691671216262918144,,wts ready tiket voucher bioskop cinepolis bg bigi bogo kkode demon slayer the shadow s edge labinak the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie nobody,wts ready tiket voucher bioskop cinepolis bg bigi bogo kkode demon slayer the shadow s edge labinak the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie nobody,"['wts', 'ready', 'tiket', 'voucher', 'bioskop', 'cinepolis', 'bg', 'bigi', 'bogo', 'kkode', 'demon', 'slayer', 'the', 'shadow', 's', 'edge', 'labinak', 'the', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'my', 'daughter', 'is', 'a', 'zombie', 'nobody']","['wts', 'ready', 'tiket', 'voucher', 'bioskop', 'cinepolis', 'bg', 'bigi', 'bogo', 'kkode', 'demon', 'slayer', 'shadow', 'edge', 'labinak', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'daughter', 'zombie', 'nobody']","[2, 100, 3986, 12724, 1761, 9873, 11534, 13397, 149, 3497, 5435, 8621, 30356, 3101, 30370, 7819, 791, 10553, 30355, 2130, 138, 7, 1002, 28056, 10, 21418, 2590, 772, 30361, 1002, 8077, 9918, 30373, 19900, 770, 203, 2493, 4888, 36, 796, 1375, 1851, 11117, 304, 2161, 4551, 2387, 98, 890, 1219, 3717, 26458, 6019, 7, 374, 253, 22144, 18594, 12442, 3]",neutral,0.9923297762870789
1959504720822997432,Sun Aug 24 06:35:05 +0000 2025,0,WTS READY STOK TIKET PROMO NONTON BIOSKOP CINEPOLIS B1G1 15K/KODE demon slayer the shadow s edge the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie panggilan dari kubur https://t.co/wW3hvpLKsy #zonauang https://t.co/EJe1X7G2nH,1959504720822997432,https://pbs.twimg.com/media/GzGPJ9KacAAukhO.jpg,,in,,0,0,0,https://x.com/undefined/status/1959504720822997432,1691671216262918144,,wts ready stok tiket promo nonton bioskop cinepolis bg kkode demon slayer the shadow s edge the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie panggilan dari kubur,wts ready stok tiket promo nonton bioskop cinepolis bg kkode demon slayer the shadow s edge the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie panggilan dari kubur,"['wts', 'ready', 'stok', 'tiket', 'promo', 'nonton', 'bioskop', 'cinepolis', 'bg', 'kkode', 'demon', 'slayer', 'the', 'shadow', 's', 'edge', 'the', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'my', 'daughter', 'is', 'a', 'zombie', 'panggilan', 'dari', 'kubur']","['wts', 'ready', 'stok', 'tiket', 'promo', 'nonton', 'bioskop', 'cinepolis', 'bg', 'kkode', 'demon', 'slayer', 'shadow', 'edge', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'daughter', 'zombie', 'panggilan', 'dari', 'kubur']","[2, 100, 3986, 12724, 7748, 1761, 4525, 5888, 11534, 13397, 149, 3497, 5435, 7819, 791, 10553, 30355, 2130, 138, 7, 1002, 28056, 10, 21418, 1002, 8077, 9918, 30373, 19900, 770, 203, 2493, 4888, 36, 796, 1375, 1851, 11117, 304, 2161, 4551, 2387, 98, 890, 1219, 3717, 26458, 6019, 7, 374, 253, 22144, 5803, 98, 13279, 3]",neutral,0.9971745014190674
1959480753945026958,Sun Aug 24 04:59:51 +0000 2025,0,testi lagi WTS TIKET PROMO NONTON BIOSKOP CINEPOLIS B1G1 15K/KODE demon slayer the shadow s edge the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie panggilan dari kubur https://t.co/wW3hvpLKsy #zonauang https://t.co/BUQ221wUY2,1959480753945026958,https://pbs.twimg.com/media/GzF5W7obcAApBAj.jpg,,in,,0,0,0,https://x.com/undefined/status/1959480753945026958,1691671216262918144,,testi lagi wts tiket promo nonton bioskop cinepolis bg kkode demon slayer the shadow s edge the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie panggilan dari kubur,testi lagi wts tiket promo nonton bioskop cinepolis bg kkode demon slayer the shadow s edge the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie panggilan dari kubur,"['testi', 'lagi', 'wts', 'tiket', 'promo', 'nonton', 'bioskop', 'cinepolis', 'bg', 'kkode', 'demon', 'slayer', 'the', 'shadow', 's', 'edge', 'the', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'my', 'daughter', 'is', 'a', 'zombie', 'panggilan', 'dari', 'kubur']","['testi', 'lagi', 'wts', 'tiket', 'promo', 'nonton', 'bioskop', 'cinepolis', 'bg', 'kkode', 'demon', 'slayer', 'shadow', 'edge', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'daughter', 'zombie', 'panggilan', 'dari', 'kubur']","[2, 4243, 30356, 423, 100, 3986, 1761, 4525, 5888, 11534, 13397, 149, 3497, 5435, 7819, 791, 10553, 30355, 2130, 138, 7, 1002, 28056, 10, 21418, 1002, 8077, 9918, 30373, 19900, 770, 203, 2493, 4888, 36, 796, 1375, 1851, 11117, 304, 2161, 4551, 2387, 98, 890, 1219, 3717, 26458, 6019, 7, 374, 253, 22144, 5803, 98, 13279, 3]",neutral,0.9910809397697449
1959475320802967890,Sun Aug 24 04:38:16 +0000 2025,1,WTS READY STOK TIKET PROMO NONTON BIOSKOP CINEPOLIS B1G1 15K/KODE demon slayer the shadow s edge the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie panggilan dari kubur https://t.co/wW3hvpLKsy #zonauang https://t.co/v5iSpEN5xX,1959475320802967890,https://pbs.twimg.com/media/GzF0amBaYAAfNeh.jpg,,in,,1,0,0,https://x.com/undefined/status/1959475320802967890,1691671216262918144,,wts ready stok tiket promo nonton bioskop cinepolis bg kkode demon slayer the shadow s edge the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie panggilan dari kubur,wts ready stok tiket promo nonton bioskop cinepolis bg kkode demon slayer the shadow s edge the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie panggilan dari kubur,"['wts', 'ready', 'stok', 'tiket', 'promo', 'nonton', 'bioskop', 'cinepolis', 'bg', 'kkode', 'demon', 'slayer', 'the', 'shadow', 's', 'edge', 'the', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'my', 'daughter', 'is', 'a', 'zombie', 'panggilan', 'dari', 'kubur']","['wts', 'ready', 'stok', 'tiket', 'promo', 'nonton', 'bioskop', 'cinepolis', 'bg', 'kkode', 'demon', 'slayer', 'shadow', 'edge', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'daughter', 'zombie', 'panggilan', 'dari', 'kubur']","[2, 100, 3986, 12724, 7748, 1761, 4525, 5888, 11534, 13397, 149, 3497, 5435, 7819, 791, 10553, 30355, 2130, 138, 7, 1002, 28056, 10, 21418, 1002, 8077, 9918, 30373, 19900, 770, 203, 2493, 4888, 36, 796, 1375, 1851, 11117, 304, 2161, 4551, 2387, 98, 890, 1219, 3717, 26458, 6019, 7, 374, 253, 22144, 5803, 98, 13279, 3]",neutral,0.9971745014190674
1959464269344653457,Sun Aug 24 04:18:02 +0000 2025,0,@penyukaujan Halo aku sore. Istri kamu dari masa depan,1959470227630272736,,penyukaujan,in,,0,0,0,https://x.com/undefined/status/1959470227630272736,1745719096308830209,,halo aku sore istri kamu dari masa depan,halo aku sore istri kamu dari masa depan,"['halo', 'aku', 'sore', 'istri', 'kamu', 'dari', 'masa', 'depan']","['halo', 'aku', 'sore', 'istri', 'kamu', 'dari', 'masa', 'depan']","[2, 9302, 304, 4551, 2387, 508, 98, 890, 1219, 3]",neutral,0.7287963032722473
1959455001971191997,Sun Aug 24 03:17:32 +0000 2025,0,wts tiket promo voucher diskon bioskop cinepolis b1g1 15k/kode demon slayer the fantastic four: first steps la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie the shadow s edge nobody 2 https://t.co/wW3hvpLKsy #zonauang,1959455001971191997,,,in,,0,0,0,https://x.com/undefined/status/1959455001971191997,1691671216262918144,,wts tiket promo voucher diskon bioskop cinepolis bg kkode demon slayer the fantastic four first steps la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie the shadow s edge nobody,wts tiket promo voucher diskon bioskop cinepolis bg kkode demon slayer the fantastic four first steps la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie the shadow s edge nobody,"['wts', 'tiket', 'promo', 'voucher', 'diskon', 'bioskop', 'cinepolis', 'bg', 'kkode', 'demon', 'slayer', 'the', 'fantastic', 'four', 'first', 'steps', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'my', 'daughter', 'is', 'a', 'zombie', 'the', 'shadow', 's', 'edge', 'nobody']","['wts', 'tiket', 'promo', 'voucher', 'diskon', 'bioskop', 'cinepolis', 'bg', 'kkode', 'demon', 'slayer', 'fantastic', 'four', 'first', 'steps', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'daughter', 'zombie', 'shadow', 'edge', 'nobody']","[2, 100, 3986, 1761, 4525, 9873, 4073, 11534, 13397, 149, 3497, 5435, 7819, 791, 10553, 30355, 2130, 138, 7, 1002, 8077, 9918, 30373, 19900, 10806, 11074, 30362, 770, 203, 2493, 4888, 36, 796, 1375, 1851, 11117, 304, 2161, 4551, 2387, 98, 890, 1219, 3717, 26458, 6019, 7, 374, 253, 22144, 1002, 28056, 10, 21418, 18594, 12442, 3]",neutral,0.9921144247055054
1959448853373174250,Sun Aug 24 02:53:06 +0000 2025,1,hi aku sore. istri kamu dari masa depan. https://t.co/Xo6QWg5e5V,1959448853373174250,https://pbs.twimg.com/media/GzFcWLqbAAADORO.jpg,,in,,0,1,0,https://x.com/undefined/status/1959448853373174250,1932394681012473856,,hi aku sore istri kamu dari masa depan,hi aku sore istri kamu dari masa depan,"['hi', 'aku', 'sore', 'istri', 'kamu', 'dari', 'masa', 'depan']","['hi', 'aku', 'sore', 'istri', 'kamu', 'dari', 'masa', 'depan']","[2, 2520, 304, 4551, 2387, 508, 98, 890, 1219, 3]",neutral,0.9874070286750793
1959403389047160946,Sat Aug 23 23:52:26 +0000 2025,0,Film sore ga realsitis : Bangun pagi-pagi tiba² di sebelah ada istri dari masa depan bilang dia istri dari masa depan Ga mungkin ga di gebl*h iku wedokan La wong istri ne dewe kok,1959403389047160946,,,in,,0,1,0,https://x.com/undefined/status/1959403389047160946,90257616,,film sore ga realsitis bangun pagipagi tiba di sebelah ada istri dari masa depan bilang dia istri dari masa depan ga mungkin ga di geblh iku wedokan la wong istri ne dewe kok,film sore tidak realsitis bangun pagipagi tiba di sebelah ada istri dari masa depan bilang dia istri dari masa depan tidak mungkin tidak di geblh iku wedokan la wong istri ne dewe kok,"['film', 'sore', 'tidak', 'realsitis', 'bangun', 'pagipagi', 'tiba', 'di', 'sebelah', 'ada', 'istri', 'dari', 'masa', 'depan', 'bilang', 'dia', 'istri', 'dari', 'masa', 'depan', 'tidak', 'mungkin', 'tidak', 'di', 'geblh', 'iku', 'wedokan', 'la', 'wong', 'istri', 'ne', 'dewe', 'kok']","['film', 'sore', 'tidak', 'realsitis', 'bangun', 'pagipagi', 'tiba', 'di', 'sebelah', 'ada', 'istri', 'dari', 'masa', 'depan', 'bilang', 'dia', 'istri', 'dari', 'masa', 'depan', 'tidak', 'mungkin', 'tidak', 'di', 'geblh', 'iku', 'wedokan', 'la', 'wong', 'istri', 'ne', 'dewe', 'kok']","[2, 1460, 4551, 119, 3819, 14313, 37, 3692, 25120, 3598, 26, 3161, 176, 2387, 98, 890, 1219, 2911, 364, 2387, 98, 890, 1219, 119, 647, 119, 26, 15654, 13137, 880, 30360, 6357, 2657, 770, 9799, 2387, 4011, 1382, 30357, 2105, 3]",negative,0.9927759170532227
1959402571250139204,Sat Aug 23 23:49:11 +0000 2025,0,eh ga tau kenapa ya but i think scene dimana Punn mimpi dan mimisan ITS GIVING SORE ISTRI DARI MASA DEPAN YA GA SIHHH #RevampSeriesEP1 #RevampSeries #bb0un #prem_space #BounPrem https://t.co/DnV9iao8hO,1959402571250139204,https://pbs.twimg.com/media/GzEyQDla8AEGaER.jpg,,in,,0,0,0,https://x.com/undefined/status/1959402571250139204,1943676709494263808,,eh ga tau kenapa ya but i think scene dimana punn mimpi dan mimisan its giving sore istri dari masa depan ya ga sihhh,eh tidak tau kenapa ya but i think scene dimana punn mimpi dan mimisan its giving sore istri dari masa depan ya tidak sihhh,"['eh', 'tidak', 'tau', 'kenapa', 'ya', 'but', 'i', 'think', 'scene', 'dimana', 'punn', 'mimpi', 'dan', 'mimisan', 'its', 'giving', 'sore', 'istri', 'dari', 'masa', 'depan', 'ya', 'tidak', 'sihhh']","['eh', 'tidak', 'tau', 'kenapa', 'ya', 'think', 'scene', 'dimana', 'punn', 'mimpi', 'dan', 'mimisan', 'giving', 'sore', 'istri', 'dari', 'masa', 'depan', 'ya', 'tidak', 'sihhh']","[2, 4634, 119, 2088, 2124, 286, 3739, 89, 15139, 25578, 1262, 573, 30355, 4168, 41, 9841, 1542, 11152, 2494, 16497, 4551, 2387, 98, 890, 1219, 286, 119, 1966, 5612, 3]",negative,0.9834182858467102
1943468476477378835,Sat Aug 23 21:53:14 +0000 2025,0,[Hari 45#] Jadwal pemutaran film Sore Istri Dari Masa Depan Sabtu (23/8): DP 12:00 14:20 16:40 19:00 21:20 The Park 12:10 14:30 16:50*,1959373391401754885,,Kofindo,in,,0,1,3,https://x.com/undefined/status/1959373391401754885,551700617,,hari jadwal pemutaran film sore istri dari masa depan sabtu dp the park,hari jadwal pemutaran film sore istri dari masa depan sabtu dp the park,"['hari', 'jadwal', 'pemutaran', 'film', 'sore', 'istri', 'dari', 'masa', 'depan', 'sabtu', 'dp', 'the', 'park']","['hari', 'jadwal', 'pemutaran', 'film', 'sore', 'istri', 'dari', 'masa', 'depan', 'sabtu', 'dp', 'park']","[2, 406, 2864, 27408, 1460, 4551, 2387, 98, 890, 1219, 4279, 3053, 1002, 4752, 3]",neutral,0.9989546537399292
1959342713297621484,Sat Aug 23 20:06:01 +0000 2025,0,Lima film Indonesia paling kena di gue as of Minggu 24 Agustus 2025 adalah: 1. Jumbo 2. Sore: Istri dari Masa Depan 3. Petualangan Sherina 4. Ada Apa Dengan Cinta 5. Laskar Pelangi. Each holds a very special place in my heart though more for sentimental reasons.,1959346410093957301,,hyoomuhns,in,,0,0,0,https://x.com/undefined/status/1959346410093957301,617807650,,lima film indonesia paling kena di gue as of minggu agustus adalah jumbo sore istri dari masa depan petualangan sherina ada apa dengan cinta laskar pelangi each holds a very special place in my heart though more for sentimental reasons,lima film indonesia paling kena di gue as of minggu agustus adalah jumbo sore istri dari masa depan petualangan sherina ada apa dengan cinta laskar pelangi each holds a very special place in my heart though more for sentimental reasons,"['lima', 'film', 'indonesia', 'paling', 'kena', 'di', 'gue', 'as', 'of', 'minggu', 'agustus', 'adalah', 'jumbo', 'sore', 'istri', 'dari', 'masa', 'depan', 'petualangan', 'sherina', 'ada', 'apa', 'dengan', 'cinta', 'laskar', 'pelangi', 'each', 'holds', 'a', 'very', 'special', 'place', 'in', 'my', 'heart', 'though', 'more', 'for', 'sentimental', 'reasons']","['lima', 'film', 'indonesia', 'paling', 'kena', 'di', 'gue', 'minggu', 'agustus', 'adalah', 'jumbo', 'sore', 'istri', 'dari', 'masa', 'depan', 'petualangan', 'sherina', 'ada', 'apa', 'dengan', 'cinta', 'laskar', 'pelangi', 'holds', 'special', 'place', 'heart', 'though', 'sentimental', 'reasons']","[2, 2240, 1460, 300, 711, 5381, 26, 2526, 294, 1116, 1736, 1915, 154, 21127, 4551, 2387, 98, 890, 1219, 12636, 15226, 772, 176, 387, 79, 1670, 17642, 12662, 20232, 630, 22688, 30362, 253, 20076, 10983, 15030, 48, 3717, 13604, 21549, 9070, 4473, 1548, 24427, 10626, 520, 13149, 30362, 3]",positive,0.9944041967391968
1959320302049173754,Sat Aug 23 18:22:17 +0000 2025,0,gawendeng rek film sore: istri dari masa depan bagus banget cooookkk bisa bisanya temen gue cm ngerating 6/10 anjir anjir,1959320302049173754,,,in,,0,0,0,https://x.com/undefined/status/1959320302049173754,726042068296982528,,gawendeng rek film sore istri dari masa depan bagus banget cooookkk bisa bisanya temen gue cm ngerating anjir anjir,gawendeng rek film sore istri dari masa depan bagus banget cooookkk bisa bisanya temen gue cm ngerating anjir anjir,"['gawendeng', 'rek', 'film', 'sore', 'istri', 'dari', 'masa', 'depan', 'bagus', 'banget', 'cooookkk', 'bisa', 'bisanya', 'temen', 'gue', 'cm', 'ngerating', 'anjir', 'anjir']","['gawendeng', 'rek', 'film', 'sore', 'istri', 'dari', 'masa', 'depan', 'bagus', 'banget', 'cooookkk', 'bisa', 'bisanya', 'temen', 'gue', 'cm', 'ngerating', 'anjir', 'anjir']","[2, 525, 7801, 5636, 30, 1373, 1460, 4551, 2387, 98, 890, 1219, 1305, 2174, 2108, 16842, 5700, 30361, 166, 24556, 6141, 2526, 2825, 6312, 8909, 3818, 72, 3818, 72, 3]",positive,0.9732192754745483
1959275622385008884,Sat Aug 23 15:24:44 +0000 2025,0,Aku Sore istri kamu dari masa depan. ;) https://t.co/fdVp5drz9k,1959275622385008884,https://pbs.twimg.com/media/GzC-ylTaIAATBuO.jpg,,in,,0,1,0,https://x.com/undefined/status/1959275622385008884,3194153338,,aku sore istri kamu dari masa depan,aku sore istri kamu dari masa depan,"['aku', 'sore', 'istri', 'kamu', 'dari', 'masa', 'depan']","['aku', 'sore', 'istri', 'kamu', 'dari', 'masa', 'depan']","[2, 304, 4551, 2387, 508, 98, 890, 1219, 3]",neutral,0.9698796272277832
1959274540779122996,Sat Aug 23 15:20:26 +0000 2025,0,senangg sekali hari ini!! buku sore baru sampe daan pas bgt ketemu kak @sheiladaisha apkh ini pertanda ak hrs rewatch Sore: Istri dari Masa Depan lgi tmn tmn? thankyouu @ceritafilms buat photobook inii ditunggu release scriptnyaa jugaa https://t.co/9WZftocsfD,1959274540779122996,https://pbs.twimg.com/media/GzC9x_ObcAAXcuw.jpg,,in,,0,0,0,https://x.com/undefined/status/1959274540779122996,1291990262982434816,,senangg sekali hari ini buku sore baru sampe daan pas bgt ketemu kak apkh ini pertanda ak hrs rewatch sore istri dari masa depan lgi tmn tmn thankyouu buat photobook inii ditunggu release scriptnyaa jugaa,senangg sekali hari ini buku sore baru sampe daan pas banget ketemu kak apkh ini pertanda ak hrs rewatch sore istri dari masa depan lgi tmn tmn thankyouu buat photobook inii ditunggu release scriptnyaa jugaa,"['senangg', 'sekali', 'hari', 'ini', 'buku', 'sore', 'baru', 'sampe', 'daan', 'pas', 'banget', 'ketemu', 'kak', 'apkh', 'ini', 'pertanda', 'ak', 'hrs', 'rewatch', 'sore', 'istri', 'dari', 'masa', 'depan', 'lgi', 'tmn', 'tmn', 'thankyouu', 'buat', 'photobook', 'inii', 'ditunggu', 'release', 'scriptnyaa', 'jugaa']","['senangg', 'sekali', 'hari', 'ini', 'buku', 'sore', 'baru', 'sampe', 'daan', 'pas', 'banget', 'ketemu', 'kak', 'apkh', 'ini', 'pertanda', 'ak', 'hrs', 'rewatch', 'sore', 'istri', 'dari', 'masa', 'depan', 'lgi', 'tmn', 'tmn', 'thankyouu', 'buat', 'photobook', 'inii', 'ditunggu', 'release', 'scriptnyaa', 'jugaa']","[2, 3000, 30365, 684, 406, 92, 1228, 4551, 440, 5985, 27712, 280, 2174, 6592, 1844, 14891, 30369, 92, 12591, 228, 16395, 9136, 15, 630, 4551, 2387, 98, 890, 1219, 21138, 26837, 26837, 16627, 24623, 30360, 968, 9359, 9976, 92, 30356, 11687, 24078, 12370, 57, 30354, 186, 30354, 3]",positive,0.9916321635246277
1959272815913214323,Sat Aug 23 15:13:35 +0000 2025,0,wts ready tiket voucher bioskop cinepolis b1g1 bigi bogo 15k/kode demon slayer the shadow s edge labinak the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie nobody 2 https://t.co/wW3hvpLcD0 #zonauang,1959272815913214323,,,in,,0,0,0,https://x.com/undefined/status/1959272815913214323,1691671216262918144,,wts ready tiket voucher bioskop cinepolis bg bigi bogo kkode demon slayer the shadow s edge labinak the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie nobody,wts ready tiket voucher bioskop cinepolis bg bigi bogo kkode demon slayer the shadow s edge labinak the fantastic four la tahza weapons tinggal meninggal panggil aku ayah sore istri dari masa depan my daughter is a zombie nobody,"['wts', 'ready', 'tiket', 'voucher', 'bioskop', 'cinepolis', 'bg', 'bigi', 'bogo', 'kkode', 'demon', 'slayer', 'the', 'shadow', 's', 'edge', 'labinak', 'the', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'my', 'daughter', 'is', 'a', 'zombie', 'nobody']","['wts', 'ready', 'tiket', 'voucher', 'bioskop', 'cinepolis', 'bg', 'bigi', 'bogo', 'kkode', 'demon', 'slayer', 'shadow', 'edge', 'labinak', 'fantastic', 'four', 'la', 'tahza', 'weapons', 'tinggal', 'meninggal', 'panggil', 'aku', 'ayah', 'sore', 'istri', 'dari', 'masa', 'depan', 'daughter', 'zombie', 'nobody']","[2, 100, 3986, 12724, 1761, 9873, 11534, 13397, 149, 3497, 5435, 8621, 30356, 3101, 30370, 7819, 791, 10553, 30355, 2130, 138, 7, 1002, 28056, 10, 21418, 2590, 772, 30361, 1002, 8077, 9918, 30373, 19900, 770, 203, 2493, 4888, 36, 796, 1375, 1851, 11117, 304, 2161, 4551, 2387, 98, 890, 1219, 3717, 26458, 6019, 7, 374, 253, 22144, 18594, 12442, 3]",neutral,0.9923297762870789
